source,target,relation,status
CourseOfAction,BusinessActor,Realization,allow
CourseOfAction,BusinessActor,Serving,warn
CourseOfAction,BusinessActor,Access,deny
CourseOfAction,BusinessActor,Influence,deny
CourseOfAction,BusinessActor,Triggering,warn
CourseOfAction,BusinessActor,Flow,warn
CourseOfAction,BusinessActor,Specialization,deny
CourseOfAction,BusinessActor,Association,allow
CourseOfAction,BusinessRole,Composition,warn
CourseOfAction,BusinessRole,Aggregation,warn
CourseOfAction,BusinessRole,Assignment,deny
CourseOfAction,BusinessRole,Realization,allow
CourseOfAction,BusinessRole,Serving,warn
CourseOfAction,BusinessRole,Access,deny
CourseOfAction,BusinessRole,Influence,deny
CourseOfAction,BusinessRole,Triggering,warn
CourseOfAction,BusinessRole,Flow,warn
CourseOfAction,BusinessRole,Specialization,deny
CourseOfAction,BusinessRole,Association,allow
CourseOfAction,BusinessCollaboration,Composition,warn
CourseOfAction,BusinessCollaboration,Aggregation,warn
CourseOfAction,BusinessCollaboration,Assignment,deny
CourseOfAction,BusinessCollaboration,Realization,allow
CourseOfAction,BusinessCollaboration,Serving,warn
CourseOfAction,BusinessCollaboration,Access,deny
CourseOfAction,BusinessCollaboration,Influence,deny
CourseOfAction,BusinessCollaboration,Triggering,warn
CourseOfAction,BusinessCollaboration,Flow,warn
CourseOfAction,BusinessCollaboration,Specialization,deny
CourseOfAction,BusinessCollaboration,Association,allow
CourseOfAction,BusinessInterface,Composition,warn
CourseOfAction,BusinessInterface,Aggregation,warn
CourseOfAction,BusinessInterface,Assignment,deny
CourseOfAction,BusinessInterface,Realization,allow
CourseOfAction,BusinessInterface,Serving,warn
CourseOfAction,BusinessInterface,Access,deny
CourseOfAction,BusinessInterface,Influence,deny
CourseOfAction,BusinessInterface,Triggering,warn
CourseOfAction,BusinessInterface,Flow,warn
CourseOfAction,BusinessInterface,Specialization,deny
CourseOfAction,BusinessInterface,Association,allow
CourseOfAction,BusinessProcess,Composition,warn
CourseOfAction,BusinessProcess,Aggregation,warn
CourseOfAction,BusinessProcess,Assignment,deny
CourseOfAction,BusinessProcess,Realization,allow
CourseOfAction,BusinessProcess,Serving,warn
CourseOfAction,BusinessProcess,Access,deny
CourseOfAction,BusinessProcess,Influence,deny
CourseOfAction,BusinessProcess,Triggering,warn
CourseOfAction,BusinessProcess,Flow,warn
CourseOfAction,BusinessProcess,Specialization,deny
CourseOfAction,BusinessProcess,Association,allow
CourseOfAction,BusinessFunction,Composition,warn
CourseOfAction,BusinessFunction,Aggregation,warn
CourseOfAction,BusinessFunction,Assignment,deny
CourseOfAction,BusinessFunction,Realization,allow
CourseOfAction,BusinessFunction,Serving,warn
CourseOfAction,BusinessFunction,Access,deny
CourseOfAction,BusinessFunction,Influence,deny
CourseOfAction,BusinessFunction,Triggering,warn
CourseOfAction,BusinessFunction,Flow,warn
CourseOfAction,BusinessFunction,Specialization,deny
CourseOfAction,BusinessFunction,Association,allow
CourseOfAction,BusinessInteraction,Composition,warn
CourseOfAction,BusinessInteraction,Aggregation,warn
CourseOfAction,BusinessInteraction,Assignment,deny
CourseOfAction,BusinessInteraction,Realization,allow
CourseOfAction,BusinessInteraction,Serving,warn
CourseOfAction,BusinessInteraction,Access,deny
CourseOfAction,BusinessInteraction,Influence,deny
CourseOfAction,BusinessInteraction,Triggering,warn
CourseOfAction,BusinessInteraction,Flow,warn
CourseOfAction,BusinessInteraction,Specialization,deny
CourseOfAction,BusinessInteraction,Association,allow
CourseOfAction,BusinessEvent,Composition,warn
CourseOfAction,BusinessEvent,Aggregation,warn
CourseOfAction,BusinessEvent,Assignment,deny
CourseOfAction,BusinessEvent,Realization,deny
CourseOfAction,BusinessEvent,Serving,warn
CourseOfAction,BusinessEvent,Access,deny
CourseOfAction,BusinessEvent,Influence,deny
CourseOfAction,BusinessEvent,Triggering,warn
CourseOfAction,BusinessEvent,Flow,warn
CourseOfAction,BusinessEvent,Specialization,deny
CourseOfAction,BusinessEvent,Association,allow
CourseOfAction,BusinessService,Composition,warn
CourseOfAction,BusinessService,Aggregation,warn
CourseOfAction,BusinessService,Assignment,deny
CourseOfAction,BusinessService,Realization,allow
CourseOfAction,BusinessService,Serving,warn
CourseOfAction,BusinessService,Access,deny
CourseOfAction,BusinessService,Influence,deny
CourseOfAction,BusinessService,Triggering,warn
CourseOfAction,BusinessService,Flow,warn
CourseOfAction,BusinessService,Specialization,deny
CourseOfAction,BusinessService,Association,allow
CourseOfAction,BusinessObject,Composition,warn
CourseOfAction,BusinessObject,Aggregation,warn
CourseOfAction,BusinessObject,Assignment,deny
CourseOfAction,BusinessObject,Realization,deny
CourseOfAction,BusinessObject,Serving,deny
CourseOfAction,BusinessObject,Access,deny
CourseOfAction,BusinessObject,Influence,deny
CourseOfAction,BusinessObject,Triggering,deny
CourseOfAction,BusinessObject,Flow,deny
CourseOfAction,BusinessObject,Specialization,deny
CourseOfAction,BusinessObject,Association,allow
CourseOfAction,Contract,Composition,warn
CourseOfAction,Contract,Aggregation,warn
CourseOfAction,Contract,Assignment,deny
CourseOfAction,Contract,Realization,deny
CourseOfAction,Contract,Serving,deny
CourseOfAction,Contract,Access,deny
CourseOfAction,Contract,Influence,deny
CourseOfAction,Contract,Triggering,deny
CourseOfAction,Contract,Flow,deny
CourseOfAction,Contract,Specialization,deny
CourseOfAction,Contract,Association,allow
CourseOfAction,Representation,Composition,warn
CourseOfAction,Representation,Aggregation,warn
CourseOfAction,Representation,Assignment,deny
CourseOfAction,Representation,Realization,deny
CourseOfAction,Representation,Serving,deny
CourseOfAction,Representation,Access,deny
CourseOfAction,Representation,Influence,deny
CourseOfAction,Representation,Triggering,deny
CourseOfAction,Representation,Flow,deny
CourseOfAction,Representation,Specialization,deny
CourseOfAction,Representation,Association,allow
CourseOfAction,Product,Composition,warn
CourseOfAction,Product,Aggregation,warn
CourseOfAction,Product,Assignment,deny
CourseOfAction,Product,Realization,deny
CourseOfAction,Product,Serving,deny
CourseOfAction,Product,Access,deny
CourseOfAction,Product,Influence,deny
CourseOfAction,Product,Triggering,deny
CourseOfAction,Product,Flow,deny
CourseOfAction,Product,Specialization,deny
CourseOfAction,Product,Association,allow
CourseOfAction,ApplicationComponent,Composition,warn
CourseOfAction,ApplicationComponent,Aggregation,warn
CourseOfAction,ApplicationComponent,Assignment,deny
CourseOfAction,ApplicationComponent,Realization,allow
CourseOfAction,ApplicationComponent,Serving,warn
CourseOfAction,ApplicationComponent,Access,deny
CourseOfAction,ApplicationComponent,Influence,deny
CourseOfAction,ApplicationComponent,Triggering,warn
CourseOfAction,ApplicationComponent,Flow,warn
CourseOfAction,ApplicationComponent,Specialization,deny
CourseOfAction,ApplicationComponent,Association,allow
CourseOfAction,ApplicationCollaboration,Composition,warn
CourseOfAction,ApplicationCollaboration,Aggregation,warn
CourseOfAction,ApplicationCollaboration,Assignment,deny
CourseOfAction,ApplicationCollaboration,Realization,allow
CourseOfAction,ApplicationCollaboration,Serving,warn
CourseOfAction,ApplicationCollaboration,Access,deny
CourseOfAction,ApplicationCollaboration,Influence,deny
CourseOfAction,ApplicationCollaboration,Triggering,warn
CourseOfAction,ApplicationCollaboration,Flow,warn
CourseOfAction,ApplicationCollaboration,Specialization,deny
CourseOfAction,ApplicationCollaboration,Association,allow
CourseOfAction,ApplicationInterface,Composition,warn
CourseOfAction,ApplicationInterface,Aggregation,warn
CourseOfAction,ApplicationInterface,Assignment,deny
CourseOfAction,ApplicationInterface,Realization,allow
CourseOfAction,ApplicationInterface,Serving,warn
CourseOfAction,ApplicationInterface,Access,deny
CourseOfAction,ApplicationInterface,Influence,deny
CourseOfAction,ApplicationInterface,Triggering,warn
CourseOfAction,ApplicationInterface,Flow,warn
CourseOfAction,ApplicationInterface,Specialization,deny
CourseOfAction,ApplicationInterface,Association,allow
CourseOfAction,ApplicationFunction,Composition,warn
CourseOfAction,ApplicationFunction,Aggregation,warn
CourseOfAction,ApplicationFunction,Assignment,deny
CourseOfAction,ApplicationFunction,Realization,allow
CourseOfAction,ApplicationFunction,Serving,warn
CourseOfAction,ApplicationFunction,Access,deny
CourseOfAction,ApplicationFunction,Influence,deny
CourseOfAction,ApplicationFunction,Triggering,warn
CourseOfAction,ApplicationFunction,Flow,warn
CourseOfAction,ApplicationFunction,Specialization,deny
CourseOfAction,ApplicationFunction,Association,allow
CourseOfAction,ApplicationInteraction,Composition,warn
CourseOfAction,ApplicationInteraction,Aggregation,warn
CourseOfAction,ApplicationInteraction,Assignment,deny
CourseOfAction,ApplicationInteraction,Realization,allow
CourseOfAction,ApplicationInteraction,Serving,warn
CourseOfAction,ApplicationInteraction,Access,deny
CourseOfAction,ApplicationInteraction,Influence,deny
CourseOfAction,ApplicationInteraction,Triggering,warn
CourseOfAction,ApplicationInteraction,Flow,warn
CourseOfAction,ApplicationInteraction,Specialization,deny
CourseOfAction,ApplicationInteraction,Association,allow
CourseOfAction,ApplicationProcess,Composition,warn
CourseOfAction,ApplicationProcess,Aggregation,warn
CourseOfAction,ApplicationProcess,Assignment,deny
CourseOfAction,ApplicationProcess,Realization,allow
CourseOfAction,ApplicationProcess,Serving,warn
CourseOfAction,ApplicationProcess,Access,deny
CourseOfAction,ApplicationProcess,Influence,deny
CourseOfAction,ApplicationProcess,Triggering,warn
CourseOfAction,ApplicationProcess,Flow,warn
CourseOfAction,ApplicationProcess,Specialization,deny
CourseOfAction,ApplicationProcess,Association,allow
CourseOfAction,ApplicationEvent,Composition,warn
CourseOfAction,ApplicationEvent,Aggregation,warn
CourseOfAction,ApplicationEvent,Assignment,deny
CourseOfAction,ApplicationEvent,Realization,deny
CourseOfAction,ApplicationEvent,Serving,warn
CourseOfAction,ApplicationEvent,Access,deny
CourseOfAction,ApplicationEvent,Influence,deny
CourseOfAction,ApplicationEvent,Triggering,warn
CourseOfAction,ApplicationEvent,Flow,warn
CourseOfAction,ApplicationEvent,Specialization,deny
CourseOfAction,ApplicationEvent,Association,allow
CourseOfAction,ApplicationService,Composition,warn
CourseOfAction,ApplicationService,Aggregation,warn
CourseOfAction,ApplicationService,Assignment,deny
CourseOfAction,ApplicationService,Realization,allow
CourseOfAction,ApplicationService,Serving,warn
CourseOfAction,ApplicationService,Access,deny
CourseOfAction,ApplicationService,Influence,deny
CourseOfAction,ApplicationService,Triggering,warn
CourseOfAction,ApplicationService,Flow,warn
CourseOfAction,ApplicationService,Specialization,deny
CourseOfAction,ApplicationService,Association,allow
CourseOfAction,DataObject,Composition,warn
CourseOfAction,DataObject,Aggregation,warn
CourseOfAction,DataObject,Assignment,deny
CourseOfAction,DataObject,Realization,deny
CourseOfAction,DataObject,Serving,deny
CourseOfAction,DataObject,Access,deny
CourseOfAction,DataObject,Influence,deny
CourseOfAction,DataObject,Triggering,deny
CourseOfAction,DataObject,Flow,deny
CourseOfAction,DataObject,Specialization,deny
CourseOfAction,DataObject,Association,allow
CourseOfAction,Node,Composition,warn
CourseOfAction,Node,Aggregation,warn
CourseOfAction,Node,Assignment,deny
CourseOfAction,Node,Realization,allow
CourseOfAction,Node,Serving,warn
CourseOfAction,Node,Access,deny
CourseOfAction,Node,Influence,deny
CourseOfAction,Node,Triggering,warn
CourseOfAction,Node,Flow,warn
CourseOfAction,Node,Specialization,deny
CourseOfAction,Node,Association,allow
CourseOfAction,Device,Composition,warn
CourseOfAction,Device,Aggregation,warn
CourseOfAction,Device,Assignment,deny
CourseOfAction,Device,Realization,allow
CourseOfAction,Device,Serving,warn
CourseOfAction,Device,Access,deny
CourseOfAction,Device,Influence,deny
CourseOfAction,Device,Triggering,warn
CourseOfAction,Device,Flow,warn
CourseOfAction,Device,Specialization,deny
CourseOfAction,Device,Association,allow
CourseOfAction,SystemSoftware,Composition,warn
CourseOfAction,SystemSoftware,Aggregation,warn
CourseOfAction,SystemSoftware,Assignment,deny
CourseOfAction,SystemSoftware,Realization,allow
CourseOfAction,SystemSoftware,Serving,warn
CourseOfAction,SystemSoftware,Access,deny
CourseOfAction,SystemSoftware,Influence,deny
CourseOfAction,SystemSoftware,Triggering,warn
CourseOfAction,SystemSoftware,Flow,warn
CourseOfAction,SystemSoftware,Specialization,deny
CourseOfAction,SystemSoftware,Association,allow
CourseOfAction,TechnologyCollaboration,Composition,warn
CourseOfAction,TechnologyCollaboration,Aggregation,warn
CourseOfAction,TechnologyCollaboration,Assignment,deny
CourseOfAction,TechnologyCollaboration,Realization,allow
CourseOfAction,TechnologyCollaboration,Serving,warn
CourseOfAction,TechnologyCollaboration,Access,deny
CourseOfAction,TechnologyCollaboration,Influence,deny
CourseOfAction,TechnologyCollaboration,Triggering,warn
CourseOfAction,TechnologyCollaboration,Flow,warn
CourseOfAction,TechnologyCollaboration,Specialization,deny
CourseOfAction,TechnologyCollaboration,Association,allow
CourseOfAction,TechnologyInterface,Composition,warn
CourseOfAction,TechnologyInterface,Aggregation,warn
CourseOfAction,TechnologyInterface,Assignment,deny
CourseOfAction,TechnologyInterface,Realization,allow
CourseOfAction,TechnologyInterface,Serving,warn
CourseOfAction,TechnologyInterface,Access,deny
CourseOfAction,TechnologyInterface,Influence,deny
CourseOfAction,TechnologyInterface,Triggering,warn
CourseOfAction,TechnologyInterface,Flow,warn
CourseOfAction,TechnologyInterface,Specialization,deny
CourseOfAction,TechnologyInterface,Association,allow
CourseOfAction,Path,Composition,warn
CourseOfAction,Path,Aggregation,warn
CourseOfAction,Path,Assignment,deny
CourseOfAction,Path,Realization,allow
